sector,year,sex,name,n,prop
Other,2008,M,איליי,7,0.00459016
Other,2008,M,טום,7,0.00459016
Other,2008,M,עדן,7,0.00459016
Other,2008,M,עומרי,7,0.00459016
Other,2008,M,רונן,7,0.00459016
Other,2008,M,אלי,6,0.00393443
Other,2008,M,דיויד,6,0.00393443
Other,2008,M,יניב,6,0.00393443
Other,2008,M,ניקולאי,6,0.00393443
Other,2008,M,אביב,5,0.00327869
Other,2008,M,איוון,5,0.00327869
Other,2008,M,אנדריי,5,0.00327869
Other,2008,M,יגור,5,0.00327869
Other,2008,M,יעקב,5,0.00327869
Other,2008,M,מחמוד,5,0.00327869
Other,2008,M,מייקל,5,0.00327869
Other,2008,M,ניקולס,5,0.00327869
Other,2008,M,עילאי,5,0.00327869
Other,2008,M,שחר,5,0.00327869
Other,2008,M,תום,5,0.00327869
Other,2009,F,ניקול,72,0.05397301
Other,2009,F,אמילי,62,0.04647676
Other,2009,F,מאיה,59,0.04422789
Other,2009,F,סופיה,48,0.03598201
Other,2009,F,מישל,45,0.03373313
Other,2009,F,אווה,36,0.02698651
Other,2009,F,ליאל,35,0.02623688
Other,2009,F,אליסה,34,0.02548726
Other,2009,F,עדן,32,0.02398801
Other,2009,F,יסמין,30,0.02248876
Other,2009,F,אלינה,28,0.02098951
Other,2009,F,אנסטסיה,26,0.01949025
Other,2009,F,ויקטוריה,26,0.01949025
Other,2009,F,דריה,25,0.01874063
Other,2009,F,מריה,25,0.01874063
Other,2009,F,דיאנה,24,0.017991
Other,2009,F,נועה,24,0.017991
Other,2009,F,אליס,23,0.01724138
Other,2009,F,דנה,23,0.01724138
Other,2009,F,אנה,21,0.01574213
Other,2009,F,ליאן,21,0.01574213
Other,2009,F,אליזבט,20,0.0149925
Other,2009,F,אלכסנדרה,20,0.0149925
Other,2009,F,דניאלה,17,0.01274363
Other,2009,F,ליה,16,0.011994
Other,2009,F,אוולין,15,0.01124438
Other,2009,F,מיכל,14,0.01049475
Other,2009,F,אמה,13,0.00974513
Other,2009,F,אריקה,13,0.00974513
Other,2009,F,לינוי,13,0.00974513
Other,2009,F,מילנה,13,0.00974513
Other,2009,F,קארין,13,0.00974513
Other,2009,F,שלי,13,0.00974513
Other,2009,F,מעיין,12,0.0089955
Other,2009,F,עדי,12,0.0089955
Other,2009,F,קרינה,12,0.0089955
Other,2009,F,רומי,12,0.0089955
Other,2009,F,ארינה,11,0.00824588
Other,2009,F,קריסטינה,11,0.00824588
Other,2009,F,אביגיל,10,0.00749625
Other,2009,F,אילנה,10,0.00749625
Other,2009,F,דניאל,10,0.00749625
Other,2009,F,ולריה,10,0.00749625
Other,2009,F,טלי,10,0.00749625
Other,2009,F,יעל,10,0.00749625
Other,2009,F,לאה,10,0.00749625
Other,2009,F,מיקה,10,0.00749625
Other,2009,F,נטלי,10,0.00749625
Other,2009,F,ניקה,10,0.00749625
Other,2009,F,פולינה,10,0.00749625
Other,2009,F,ורוניקה,9,0.00674663
Other,2009,F,יאנה,9,0.00674663
Other,2009,F,קרן,9,0.00674663
Other,2009,F,שירה,9,0.00674663
Other,2009,F,יוליה,8,0.005997
Other,2009,F,נעמי,8,0.005997
Other,2009,F,אביטל,7,0.00524738
Other,2009,F,אלה,7,0.00524738
Other,2009,F,אליזבטה,7,0.00524738
Other,2009,F,אמיליה,7,0.00524738
Other,2009,F,יליזבטה,7,0.00524738
Other,2009,F,ליטל,7,0.00524738
Other,2009,F,מרים,7,0.00524738
Other,2009,F,נויה,7,0.00524738
Other,2009,F,נטע,7,0.00524738
Other,2009,F,איה,6,0.00449775
Other,2009,F,אנג'לינה,6,0.00449775
Other,2009,F,גאיה,6,0.00449775
Other,2009,F,יקטרינה,6,0.00449775
Other,2009,F,מרגריטה,6,0.00449775
Other,2009,F,סופי,6,0.00449775
Other,2009,F,קטרין,6,0.00449775
Other,2009,F,קמילה,6,0.00449775
Other,2009,F,רוני,6,0.00449775
Other,2009,F,שני,6,0.00449775
Other,2009,F,אבלינה,5,0.00374813
Other,2009,F,אדל,5,0.00374813
Other,2009,F,אוולינה,5,0.00374813
Other,2009,F,איזבל,5,0.00374813
Other,2009,F,אליה,5,0.00374813
Other,2009,F,אליקה,5,0.00374813
Other,2009,F,אריאנה,5,0.00374813
Other,2009,F,חלא,5,0.00374813
Other,2009,F,כריסטינה,5,0.00374813
Other,2009,F,ליזה,5,0.00374813
Other,2009,F,נינה,5,0.00374813
Other,2009,F,נלי,5,0.00374813
Other,2009,F,נעומי,5,0.00374813
Other,2009,F,סבינה,5,0.00374813
Other,2009,F,קרין,5,0.00374813
Other,2009,F,תמר,5,0.00374813
Other,2009,M,דניאל,150,0.09493671
Other,2009,M,דוד,65,0.04113924
Other,2009,M,מיכאל,64,0.04050633
Other,2009,M,מקסים,60,0.03797468
Other,2009,M,אדם,57,0.03607595
Other,2009,M,ניקיטה,53,0.0335443
Other,2009,M,שון,43,0.02721519
Other,2009,M,אלכסנדר,41,0.02594937
Other,2009,M,איתי,34,0.021518990000000002
Other,2009,M,יונתן,33,0.02088608
Other,2009,M,מרק,32,0.02025316
Other,2009,M,רון,32,0.02025316
Other,2009,M,נתנאל,29,0.01835443
Other,2009,M,אריאל,28,0.01772152
Other,2009,M,ליאור,27,0.01708861
Other,2009,M,איתן,25,0.01582278
Other,2009,M,דן,23,0.01455696
Other,2009,M,גבריאל,22,0.01392405
Other,2009,M,יאן,22,0.01392405
Other,2009,M,איליה,21,0.01329114
Other,2009,M,נועם,21,0.01329114
Other,2009,M,אלון,20,0.01265823
Other,2009,M,אריק,20,0.01265823
Other,2009,M,עידן,19,0.01202532
Other,2009,M,אמיר,16,0.01012658
Other,2009,M,ארטיום,16,0.01012658
Other,2009,M,טל,16,0.01012658
Other,2009,M,שי,16,0.01012658
Other,2009,M,יניב,15,0.00949367
Other,2009,M,קיריל,15,0.00949367
Other,2009,M,תומר,15,0.00949367
Other,2009,M,טום,14,0.00886076
Other,2009,M,לאון,14,0.00886076
Other,2009,M,ליאון,14,0.00886076
Other,2009,M,אוראל,13,0.00822785
Other,2009,M,אייל,13,0.00822785
Other,2009,M,דניס,13,0.00822785
Other,2009,M,אילן,12,0.00759494
Other,2009,M,בנימין,12,0.00759494
Other,2009,M,יהונתן,12,0.00759494
Other,2009,M,יוסף,12,0.00759494
Other,2009,M,לב,12,0.00759494
Other,2009,M,ליאם,12,0.00759494
Other,2009,M,מירון,11,0.00696203
Other,2009,M,מקס,11,0.00696203
Other,2009,M,סטיבן,11,0.00696203
Other,2009,M,עמנואל,11,0.00696203
Other,2009,M,תמיר,11,0.00696203
Other,2009,M,אמיל,10,0.00632911
Other,2009,M,אנדריי,10,0.00632911
Other,2009,M,בן,10,0.00632911
Other,2009,M,גיא,10,0.00632911
Other,2009,M,אלי,9,0.0056962
Other,2009,M,ארתור,9,0.0056962
Other,2009,M,מתן,9,0.0056962
Other,2009,M,נתן,9,0.0056962
Other,2009,M,רונן,9,0.0056962
Other,2009,M,אלכס,8,0.00506329
Other,2009,M,טימור,8,0.00506329
Other,2009,M,מוחמד,8,0.00506329
Other,2009,M,מרטין,8,0.00506329
Other,2009,M,עידו,8,0.00506329
Other,2009,M,רוני,8,0.00506329
Other,2009,M,רפאל,8,0.00506329
Other,2009,M,אושר,7,0.00443038
Other,2009,M,אלכסיי,7,0.00443038
Other,2009,M,דמיטרי,7,0.00443038
Other,2009,M,ולדיסלב,7,0.00443038
Other,2009,M,ירון,7,0.00443038
Other,2009,M,מייקל,7,0.00443038
Other,2009,M,אביאל,6,0.00379747
Other,2009,M,אור,6,0.00379747
Other,2009,M,אוריאל,6,0.00379747
Other,2009,M,אחמד,6,0.00379747
Other,2009,M,איוון,6,0.00379747
Other,2009,M,אלן,6,0.00379747
Other,2009,M,אנדרי,6,0.00379747
Other,2009,M,יובל,6,0.00379747
Other,2009,M,יעקב,6,0.00379747
Other,2009,M,ליאל,6,0.00379747
Other,2009,M,נדב,6,0.00379747
Other,2009,M,ניק,6,0.00379747
Other,2009,M,קאי,6,0.00379747
Other,2009,M,שחר,6,0.00379747
Other,2009,M,אהרון,5,0.00316456
Other,2009,M,אלירן,5,0.00316456
Other,2009,M,אריה,5,0.00316456
Other,2009,M,זוהר,5,0.00316456
Other,2009,M,ירדן,5,0.00316456
Other,2009,M,ירין,5,0.00316456
Other,2009,M,לירון,5,0.00316456
Other,2009,M,מילאן,5,0.00316456
Other,2009,M,סמואל,5,0.00316456
Other,2009,M,עוז,5,0.00316456
Other,2009,M,שמעון,5,0.00316456
Other,2010,F,אמילי,73,0.05140845
Other,2010,F,מישל,60,0.04225352
Other,2010,F,סופיה,56,0.03943662
Other,2010,F,מאיה,55,0.03873239
Other,2010,F,ניקול,54,0.03802817
Other,2010,F,אווה,41,0.02887324
Other,2010,F,אליסה,41,0.02887324
Other,2010,F,ליאל,41,0.02887324
Other,2010,F,אנסטסיה,35,0.02464789
Other,2010,F,דיאנה,31,0.02183099
Other,2010,F,דריה,30,0.02112676
Other,2010,F,עדן,26,0.01830986
Other,2010,F,אלכסנדרה,25,0.01760563
Other,2010,F,אליס,24,0.01690141
Other,2010,F,יסמין,23,0.01619718
Other,2010,F,ליה,23,0.01619718
Other,2010,F,אנה,22,0.01549296
Other,2010,F,נועה,22,0.01549296
Other,2010,F,דנה,21,0.01478873
Other,2010,F,אליזבט,20,0.01408451
Other,2010,F,מריה,20,0.01408451
Other,2010,F,אלין,18,0.01267606
Other,2010,F,דניאלה,18,0.01267606
Other,2010,F,ויקטוריה,18,0.01267606
Other,2010,F,ליאן,18,0.01267606
Other,2010,F,אלינה,17,0.01197183
Other,2010,F,אמה,15,0.01056338
Other,2010,F,דניאל,15,0.01056338
Other,2010,F,יוליה,14,0.00985915
Other,2010,F,יעל,14,0.00985915
Other,2010,F,ניקה,14,0.00985915
Other,2010,F,אדל,13,0.00915493
Other,2010,F,אוולין,13,0.00915493
Other,2010,F,ולריה,13,0.00915493
Other,2010,F,לינוי,13,0.00915493
Other,2010,F,פולינה,13,0.00915493
Other,2010,F,יאנה,12,0.0084507
Other,2010,F,מעיין,12,0.0084507
Other,2010,F,אביטל,11,0.00774648
Other,2010,F,אלה,11,0.00774648
Other,2010,F,אמיליה,11,0.00774648
Other,2010,F,אריקה,11,0.00774648
Other,2010,F,ורוניקה,10,0.00704225
Other,2010,F,ליזה,10,0.00704225
Other,2010,F,מיכל,10,0.00704225
Other,2010,F,עדי,10,0.00704225
Other,2010,F,קרינה,10,0.00704225
Other,2010,F,קריסטינה,10,0.00704225
Other,2010,F,אסתר,9,0.00633803
Other,2010,F,טלי,9,0.00633803
Other,2010,F,לין,9,0.00633803
Other,2010,F,מרים,9,0.00633803
Other,2010,F,קרן,9,0.00633803
Other,2010,F,שלי,9,0.00633803
Other,2010,F,טליה,8,0.0056338
Other,2010,F,ליבי,8,0.0056338
Other,2010,F,מאי,8,0.0056338
Other,2010,F,מיקה,8,0.0056338
Other,2010,F,נויה,8,0.0056338
Other,2010,F,קארין,8,0.0056338
Other,2010,F,שרה,8,0.0056338
Other,2010,F,תמרה,8,0.0056338
Other,2010,F,אילנה,7,0.00492958
Other,2010,F,אליאן,7,0.00492958
Other,2010,F,מליסה,7,0.00492958
Other,2010,F,נטע,7,0.00492958
Other,2010,F,נעמי,7,0.00492958
Other,2010,F,שני,7,0.00492958
Other,2010,F,תמר,7,0.00492958
Other,2010,F,אבלין,6,0.00422535
Other,2010,F,ארינה,6,0.00422535
Other,2010,F,דינה,6,0.00422535
Other,2010,F,ליאנה,6,0.00422535
Other,2010,F,מיכאלה,6,0.00422535
Other,2010,F,מילנה,6,0.00422535
Other,2010,F,נלי,6,0.00422535
Other,2010,F,סופי,6,0.00422535
Other,2010,F,קטרין,6,0.00422535
Other,2010,F,קירה,6,0.00422535
Other,2010,F,קמילה,6,0.00422535
Other,2010,F,אוולינה,5,0.00352113
Other,2010,F,איה,5,0.00352113
Other,2010,F,איריס,5,0.00352113
Other,2010,F,אלינור,5,0.00352113
Other,2010,F,בת אל,5,0.00352113
Other,2010,F,ונסה,5,0.00352113
Other,2010,F,יולי,5,0.00352113
Other,2010,F,לאה,5,0.00352113
Other,2010,F,לורן,5,0.00352113
Other,2010,F,ליאם,5,0.00352113
Other,2010,F,ליליאן,5,0.00352113
Other,2010,F,לינה,5,0.00352113
Other,2010,F,נעומי,5,0.00352113
Other,2010,F,סוניה,5,0.00352113
Other,2010,F,עמליה,5,0.00352113
Other,2010,F,קים,5,0.00352113
Other,2010,F,רומי,5,0.00352113
Other,2010,F,שיראל,5,0.00352113
Other,2010,M,דניאל,158,0.09723077
Other,2010,M,דוד,76,0.04676923
Other,2010,M,מיכאל,67,0.04123077
Other,2010,M,אדם,66,0.04061538
Other,2010,M,מקסים,62,0.03815385
Other,2010,M,עידן,44,0.02707692
Other,2010,M,ניקיטה,39,0.024
Other,2010,M,איתי,38,0.02338462
Other,2010,M,שון,38,0.02338462
Other,2010,M,יונתן,34,0.02092308
Other,2010,M,אריאל,31,0.01907692
Other,2010,M,נתנאל,31,0.01907692
Other,2010,M,איתן,30,0.01846154
Other,2010,M,ליאור,30,0.01846154
Other,2010,M,רון,30,0.01846154
Other,2010,M,דניס,27,0.01661538
Other,2010,M,נועם,27,0.01661538
Other,2010,M,לאון,26,0.016
Other,2010,M,מרק,26,0.016
Other,2010,M,גבריאל,25,0.01538462
Other,2010,M,אלכסנדר,24,0.01476923
Other,2010,M,בן,20,0.01230769
Other,2010,M,איליה,19,0.01169231
Other,2010,M,אריק,19,0.01169231
Other,2010,M,גיא,19,0.01169231
Other,2010,M,יאן,18,0.01107692
Other,2010,M,אילן,17,0.01046154
Other,2010,M,אמיר,17,0.01046154
Other,2010,M,דן,15,0.00923077
Other,2010,M,יובל,15,0.00923077
Other,2010,M,תומר,15,0.00923077
Other,2010,M,אלון,14,0.00861538
Other,2010,M,ארטיום,14,0.00861538
Other,2010,M,טום,14,0.00861538
Other,2010,M,ליאם,13,0.008
Other,2010,M,אביאל,12,0.00738462
Other,2010,M,אביב,12,0.00738462
Other,2010,M,אמיל,12,0.00738462
Other,2010,M,יניב,12,0.00738462
Other,2010,M,נתן,12,0.00738462
Other,2010,M,דני,11,0.00676923
Other,2010,M,טל,11,0.00676923
Other,2010,M,יהונתן,11,0.00676923
Other,2010,M,יוסף,11,0.00676923
Other,2010,M,אלכס,10,0.00615385
Other,2010,M,אנטוני,10,0.00615385
Other,2010,M,בנימין,10,0.00615385
Other,2010,M,טימור,10,0.00615385
Other,2010,M,מקס,10,0.00615385
Other,2010,M,עילאי,10,0.00615385
Other,2010,M,שי,10,0.00615385
Other,2010,M,אוראל,9,0.00553846
Other,2010,M,מוחמד,9,0.00553846
Other,2010,M,סטיבן,9,0.00553846
Other,2010,M,אלן,8,0.00492308
Other,2010,M,ארטור,8,0.00492308
Other,2010,M,ארתור,8,0.00492308
Other,2010,M,סמואל,8,0.00492308
Other,2010,M,איליי,7,0.00430769
Other,2010,M,טומי,7,0.00430769
Other,2010,M,טים,7,0.00430769
Other,2010,M,יואב,7,0.00430769
Other,2010,M,יעקב,7,0.00430769
Other,2010,M,לב,7,0.00430769
Other,2010,M,עידו,7,0.00430769
Other,2010,M,רפאל,7,0.00430769
Other,2010,M,אדוארד,6,0.00369231
Other,2010,M,אוריאל,6,0.00369231
Other,2010,M,אנטון,6,0.00369231
Other,2010,M,הראל,6,0.00369231
Other,2010,M,ולדיסלב,6,0.00369231
Other,2010,M,ירון,6,0.00369231
Other,2010,M,לירון,6,0.00369231
Other,2010,M,מייקל,6,0.00369231
Other,2010,M,מירון,6,0.00369231
Other,2010,M,ניק,6,0.00369231
Other,2010,M,עילי,6,0.00369231
Other,2010,M,קיריל,6,0.00369231
Other,2010,M,תמיר,6,0.00369231
Other,2010,M,אברהם,5,0.00307692
Other,2010,M,אדריאן,5,0.00307692
Other,2010,M,אושר,5,0.00307692
Other,2010,M,אחמד,5,0.00307692
Other,2010,M,אלדר,5,0.00307692
Other,2010,M,אלי,5,0.00307692
Other,2010,M,אלירן,5,0.00307692
Other,2010,M,דומיניק,5,0.00307692
Other,2010,M,דיויד,5,0.00307692
Other,2010,M,דמיטרי,5,0.00307692
Other,2010,M,יאיר,5,0.00307692
Other,2010,M,יגור,5,0.00307692
Other,2010,M,ליאון,5,0.00307692
Other,2010,M,ניקולס,5,0.00307692
Other,2010,M,ניר,5,0.00307692
Other,2010,M,עומרי,5,0.00307692
Other,2010,M,עמית,5,0.00307692
Other,2010,M,עמנואל,5,0.00307692
Other,2010,M,רומן,5,0.00307692
Other,2010,M,תימור,5,0.00307692
Other,2011,F,אמילי,78,0.05078125
Other,2011,F,מאיה,70,0.04557292
Other,2011,F,סופיה,54,0.03515625
Other,2011,F,ניקול,52,0.03385417
Other,2011,F,אווה,41,0.02669271
Other,2011,F,אליסה,41,0.02669271
Other,2011,F,ליאל,41,0.02669271
Other,2011,F,מישל,41,0.02669271
Other,2011,F,דיאנה,38,0.02473958
Other,2011,F,יסמין,37,0.02408854
Other,2011,F,עדן,34,0.02213542
Other,2011,F,אליס,30,0.01953125
Other,2011,F,ויקטוריה,30,0.01953125
Other,2011,F,אנסטסיה,26,0.01692708
Other,2011,F,ליה,26,0.01692708
Other,2011,F,שלי,24,0.015625
Other,2011,F,אדל,23,0.01497396
Other,2011,F,אליזבט,23,0.01497396
Other,2011,F,אנה,22,0.01432292
Other,2011,F,נועה,22,0.01432292
Other,2011,F,דניאלה,20,0.01302083
Other,2011,F,דריה,20,0.01302083
Other,2011,F,מיכל,20,0.01302083
Other,2011,F,רומי,19,0.01236979
Other,2011,F,אלינה,18,0.01171875
Other,2011,F,אמיליה,18,0.01171875
Other,2011,F,לינוי,18,0.01171875
Other,2011,F,אלכסנדרה,17,0.01106771
Other,2011,F,מעיין,17,0.01106771
Other,2011,F,מריה,17,0.01106771
Other,2011,F,אלין,16,0.01041667
Other,2011,F,אמה,16,0.01041667
Other,2011,F,יעל,16,0.01041667
Other,2011,F,ליאן,16,0.01041667
Other,2011,F,טליה,15,0.00976562
Other,2011,F,מילנה,15,0.00976562
Other,2011,F,דנה,14,0.00911458
Other,2011,F,אלה,12,0.0078125
Other,2011,F,גאיה,12,0.0078125
Other,2011,F,ורוניקה,12,0.0078125
Other,2011,F,מרים,12,0.0078125
Other,2011,F,נטע,12,0.0078125
Other,2011,F,אלינור,11,0.00716146
Other,2011,F,נויה,11,0.00716146
Other,2011,F,פולינה,11,0.00716146
Other,2011,F,קארין,11,0.00716146
Other,2011,F,קטרין,11,0.00716146
Other,2011,F,קרינה,11,0.00716146
Other,2011,F,שיראל,11,0.00716146
Other,2011,F,אביגיל,10,0.00651042
Other,2011,F,אבלין,10,0.00651042
Other,2011,F,אילנה,10,0.00651042
Other,2011,F,טלי,10,0.00651042
Other,2011,F,לאה,10,0.00651042
Other,2011,F,ליטל,10,0.00651042
Other,2011,F,שני,10,0.00651042
Other,2011,F,מיקה,9,0.00585938
Other,2011,F,אליאן,8,0.00520833
Other,2011,F,ארינה,8,0.00520833
Other,2011,F,מיטל,8,0.00520833
Other,2011,F,ניקה,8,0.00520833
Other,2011,F,נלי,8,0.00520833
Other,2011,F,סופי,8,0.00520833
Other,2011,F,קריסטינה,8,0.00520833
Other,2011,F,אביטל,7,0.00455729
Other,2011,F,אוולינה,7,0.00455729
Other,2011,F,איה,7,0.00455729
Other,2011,F,אליענה,7,0.00455729
Other,2011,F,אסתר,7,0.00455729
Other,2011,F,דניאל,7,0.00455729
Other,2011,F,ולריה,7,0.00455729
Other,2011,F,יאנה,7,0.00455729
Other,2011,F,מאי,7,0.00455729
Other,2011,F,נעמי,7,0.00455729
Other,2011,F,קמילה,7,0.00455729
Other,2011,F,אוולין,6,0.00390625
Other,2011,F,איזבל,6,0.00390625
Other,2011,F,אליסיה,6,0.00390625
Other,2011,F,הילה,6,0.00390625
Other,2011,F,זואי,6,0.00390625
Other,2011,F,ליאם,6,0.00390625
Other,2011,F,ליבי,6,0.00390625
Other,2011,F,לין,6,0.00390625
Other,2011,F,נטלי,6,0.00390625
Other,2011,F,קארינה,6,0.00390625
Other,2011,F,קירה,6,0.00390625
Other,2011,F,רוני,6,0.00390625
Other,2011,F,אליאנה,5,0.00325521
Other,2011,F,אליה,5,0.00325521
Other,2011,F,אריאל,5,0.00325521
Other,2011,F,אריאנה,5,0.00325521
Other,2011,F,אריקה,5,0.00325521
Other,2011,F,ג'סיקה,5,0.00325521
Other,2011,F,הודיה,5,0.00325521
Other,2011,F,יוליה,5,0.00325521
Other,2011,F,מלק,5,0.00325521
Other,2011,F,נועם,5,0.00325521
Other,2011,F,סנדרה,5,0.00325521
Other,2011,F,עמליה,5,0.00325521
Other,2011,F,קים,5,0.00325521
Other,2011,F,קרולינה,5,0.00325521
Other,2011,M,דניאל,159,0.09555288
Other,2011,M,דוד,69,0.04146635
Other,2011,M,מיכאל,66,0.03966346
Other,2011,M,אדם,65,0.0390625
Other,2011,M,מקסים,59,0.03545673
Other,2011,M,איתן,46,0.02764423
Other,2011,M,איתי,44,0.02644231
Other,2011,M,מרק,43,0.02584135
Other,2011,M,ניקיטה,38,0.02283654
Other,2011,M,אריאל,36,0.02163462
Other,2011,M,שון,36,0.02163462
Other,2011,M,ליאור,35,0.02103365
Other,2011,M,נתנאל,34,0.02043269
Other,2011,M,אלכסנדר,30,0.01802885
Other,2011,M,נועם,28,0.01682692
Other,2011,M,דניס,27,0.01622596
Other,2011,M,תומר,27,0.01622596
Other,2011,M,רון,26,0.015625
Other,2011,M,אריק,23,0.01382212
Other,2011,M,בן,23,0.01382212
Other,2011,M,לאון,21,0.01262019
Other,2011,M,עידן,21,0.01262019
Other,2011,M,אמיר,20,0.01201923
Other,2011,M,יונתן,20,0.01201923
Other,2011,M,גבריאל,18,0.01081731
Other,2011,M,ליאם,17,0.01021635
Other,2011,M,ארטיום,16,0.00961538
Other,2011,M,רפאל,16,0.00961538
Other,2011,M,איליה,15,0.00901442
Other,2011,M,טל,15,0.00901442
Other,2011,M,אלון,14,0.00841346
Other,2011,M,גיא,14,0.00841346
Other,2011,M,שי,14,0.00841346
Other,2011,M,יעקב,13,0.0078125
Other,2011,M,תמיר,13,0.0078125
Other,2011,M,אילן,12,0.00721154
Other,2011,M,דן,12,0.00721154
Other,2011,M,טום,12,0.00721154
Other,2011,M,עמית,12,0.00721154
Other,2011,M,אביאל,11,0.00661058
Other,2011,M,אור,11,0.00661058
Other,2011,M,יהונתן,11,0.00661058
Other,2011,M,נתן,11,0.00661058
Other,2011,M,אחמד,10,0.00600962
Other,2011,M,אלכס,10,0.00600962
Other,2011,M,דיויד,10,0.00600962
Other,2011,M,ולדיסלב,10,0.00600962
Other,2011,M,טימור,10,0.00600962
Other,2011,M,יאן,10,0.00600962
Other,2011,M,יניב,10,0.00600962
Other,2011,M,מוחמד,10,0.00600962
Other,2011,M,קיריל,10,0.00600962
Other,2011,M,בנימין,9,0.00540865
Other,2011,M,ליאון,9,0.00540865
Other,2011,M,עילאי,9,0.00540865
Other,2011,M,אליהו,8,0.00480769
Other,2011,M,אלירן,8,0.00480769
Other,2011,M,גלב,8,0.00480769
Other,2011,M,ניק,8,0.00480769
Other,2011,M,עילי,8,0.00480769
Other,2011,M,אייל,7,0.00420673
Other,2011,M,דומיניק,7,0.00420673
Other,2011,M,יוסף,7,0.00420673
Other,2011,M,מייקל,7,0.00420673
Other,2011,M,מתן,7,0.00420673
Other,2011,M,עידו,7,0.00420673
Other,2011,M,אוראל,6,0.00360577
Other,2011,M,איוון,6,0.00360577
Other,2011,M,איליי,6,0.00360577
Other,2011,M,אלי,6,0.00360577
Other,2011,M,אמיל,6,0.00360577
Other,2011,M,אנדריי,6,0.00360577
Other,2011,M,ארתור,6,0.00360577
Other,2011,M,ויקטור,6,0.00360577
Other,2011,M,יאיר,6,0.00360577
Other,2011,M,לב,6,0.00360577
Other,2011,M,ליאו,6,0.00360577
Other,2011,M,לירון,6,0.00360577
Other,2011,M,מקס,6,0.00360577
Other,2011,M,סטיבן,6,0.00360577
Other,2011,M,סמואל,6,0.00360577
Other,2011,M,עמנואל,6,0.00360577
Other,2011,M,תום,6,0.00360577
Other,2011,M,אברהם,5,0.00300481
Other,2011,M,אדיר,5,0.00300481
Other,2011,M,אדריאן,5,0.00300481
Other,2011,M,אוליבר,5,0.00300481
Other,2011,M,אורי,5,0.00300481
Other,2011,M,איתמר,5,0.00300481
Other,2011,M,אלן,5,0.00300481
Other,2011,M,אלעד,5,0.00300481
Other,2011,M,דין,5,0.00300481
Other,2011,M,דמיטרי,5,0.00300481
Other,2011,M,דני,5,0.00300481
Other,2011,M,יובל,5,0.00300481
Other,2011,M,ירון,5,0.00300481
Other,2011,M,ליאל,5,0.00300481
Other,2011,M,לירן,5,0.00300481
Other,2011,M,מייק,5,0.00300481
Other,2011,M,מירון,5,0.00300481
Other,2011,M,ניקולס,5,0.00300481
Other,2011,M,עומרי,5,0.00300481
Other,2011,M,פיליפ,5,0.00300481
Other,2011,M,רומן,5,0.00300481
Other,2011,M,תימור,5,0.00300481
Other,2012,F,מאיה,96,0.06221646
Other,2012,F,ניקול,75,0.04860661
Other,2012,F,סופיה,72,0.04666235
Other,2012,F,אמילי,69,0.04471808
Other,2012,F,מישל,53,0.03434867
Other,2012,F,אווה,43,0.02786779
Other,2012,F,אדל,38,0.02462735
Other,2012,F,אליסה,31,0.02009073
Other,2012,F,מריה,29,0.01879456
Other,2012,F,אליזבט,27,0.01749838
Other,2012,F,אנה,25,0.0162022
Other,2012,F,דיאנה,25,0.0162022
Other,2012,F,אליס,24,0.01555412
Other,2012,F,ליאל,24,0.01555412
Other,2012,F,עדן,24,0.01555412
Other,2012,F,ויקטוריה,23,0.01490603
Other,2012,F,יסמין,23,0.01490603
Other,2012,F,ליאן,23,0.01490603
Other,2012,F,שלי,22,0.01425794
Other,2012,F,דריה,21,0.01360985
Other,2012,F,נועה,20,0.01296176
Other,2012,F,אלינה,19,0.01231367
Other,2012,F,אלכסנדרה,18,0.01166559
Other,2012,F,אמה,18,0.01166559
Other,2012,F,מיכל,18,0.01166559
Other,2012,F,נעמי,18,0.01166559
Other,2012,F,ליה,17,0.0110175
Other,2012,F,מילנה,17,0.0110175
Other,2012,F,אלין,16,0.01036941
Other,2012,F,אמיליה,16,0.01036941
Other,2012,F,ורוניקה,14,0.00907323
Other,2012,F,מעיין,14,0.00907323
Other,2012,F,ארינה,13,0.00842515
Other,2012,F,רומי,13,0.00842515
Other,2012,F,אוולין,12,0.00777706
Other,2012,F,אנסטסיה,12,0.00777706
Other,2012,F,דנה,12,0.00777706
Other,2012,F,סופי,12,0.00777706
Other,2012,F,אלה,11,0.00712897
Other,2012,F,אריקה,11,0.00712897
Other,2012,F,יעל,11,0.00712897
Other,2012,F,לינוי,11,0.00712897
Other,2012,F,ניקה,11,0.00712897
Other,2012,F,עדי,11,0.00712897
Other,2012,F,שרה,11,0.00712897
Other,2012,F,אלינור,10,0.00648088
Other,2012,F,דניאל,10,0.00648088
Other,2012,F,לאה,10,0.00648088
Other,2012,F,ליאנה,10,0.00648088
Other,2012,F,מיקה,10,0.00648088
Other,2012,F,נטלי,10,0.00648088
Other,2012,F,אריאל,9,0.00583279
Other,2012,F,זואי,9,0.00583279
Other,2012,F,יווה,9,0.00583279
Other,2012,F,מליסה,9,0.00583279
Other,2012,F,קרינה,9,0.00583279
Other,2012,F,אביגיל,8,0.00518471
Other,2012,F,איה,8,0.00518471
Other,2012,F,גאיה,8,0.00518471
Other,2012,F,חנה,8,0.00518471
Other,2012,F,מילה,8,0.00518471
Other,2012,F,סנדרה,8,0.00518471
Other,2012,F,פולינה,8,0.00518471
Other,2012,F,קירה,8,0.00518471
Other,2012,F,קריסטינה,8,0.00518471
