sector,sex,name,total
Jewish,M,דר,273
Jewish,M,אליאס,271
Jewish,M,אילעאי,270
Jewish,M,סטיבן,269
Jewish,M,סמואל,268
Jewish,M,זמיר,264
Jewish,M,סול,264
Jewish,M,לאו,263
Jewish,M,עלי,260
Jewish,M,פרדי,259
Jewish,M,רומי,256
Jewish,M,קדם,256
Jewish,M,נורי,254
Jewish,M,תבל,251
Jewish,M,מטר,249
Jewish,M,נתי,248
Jewish,M,שאלתיאל,246
Jewish,M,לירם,245
Jewish,M,יהורם,244
Jewish,M,אלרן,244
Jewish,M,מלכיאל,242
Jewish,M,פורת,242
Jewish,M,אביטל,240
Jewish,M,פיני,238
Jewish,M,עמיעד,235
Jewish,M,אדוארד,234
Jewish,M,אייר,233
Jewish,M,חובב,232
Jewish,M,טירן,232
Jewish,M,מוריאל,230
Jewish,M,כדורי,229
Jewish,M,אלרום,229
Jewish,M,ידין,227
Jewish,M,שחק,227
Jewish,M,אליצור,225
Jewish,M,פליקס,222
Jewish,M,מסעוד,219
Jewish,M,מידד,217
Jewish,M,לידן,216
Jewish,M,פלא,215
Jewish,M,רנן,214
Jewish,M,עזר,212
Jewish,M,עז,211
Jewish,M,יחיעם,210
Jewish,M,אחיקם,209
Jewish,M,אמציה,208
Jewish,M,גמליאל,208
Jewish,M,שמוליק,208
Jewish,M,תדהר,207
Jewish,M,סאלי,207
Jewish,M,מיכל,207
Jewish,M,עזריה,203
Jewish,M,דוריאן,202
Jewish,M,ליר,202
Jewish,M,אלרוי,201
Jewish,M,טלאור,199
Jewish,M,מרטין,199
Jewish,M,שמאי,198
Jewish,M,אמוץ,197
Jewish,M,סטיב,196
Jewish,M,אתי,195
Jewish,M,עירא,195
Jewish,M,אשל,195
Jewish,M,אשד,194
Jewish,M,איב,193
Jewish,M,ששי,192
Jewish,M,שימי,192
Jewish,M,משיח,190
Jewish,M,ניק,190
Jewish,M,עיטם,190
Jewish,M,ארתור,189
Jewish,M,אלישמע,187
Jewish,M,מכאל,186
Jewish,M,נצח,186
Jewish,M,חושן,186
Jewish,M,סלע,185
Jewish,M,שילו,184
Jewish,M,פרי,182
Jewish,M,טוני,182
Jewish,M,עירד,181
Jewish,M,אלירם,181
Jewish,M,נור,181
Jewish,M,אבא,179
Jewish,M,אדיב,178
Jewish,M,טאי,176
Jewish,M,ניראל,175
Jewish,M,יהודא,175
Jewish,M,תאי,175
Jewish,M,נבות,174
Jewish,M,שר,174
Jewish,M,עמינדב,174
Jewish,M,ידיד,170
Jewish,M,מיאל,170
Jewish,M,ערד,169
Jewish,M,דון,169
Jewish,M,גואל,168
Jewish,M,ג'קי,168
Jewish,M,אור אל,168
Jewish,M,איסר,165
Jewish,M,נדיר,164
Jewish,M,יערי,164
Jewish,M,ריו,164
Jewish,M,עזרי,162
Jewish,M,יעיש,162
Jewish,M,ירום,161
Jewish,M,בכור,160
Jewish,M,צליל,160
Jewish,M,ספי,159
Jewish,M,טדי,159
Jewish,M,יולי,159
Jewish,M,טובי,158
Jewish,M,מרקו,157
Jewish,M,קינן,157
Jewish,M,עצמון,155
Jewish,M,יפת,155
Jewish,M,בוריס,155
Jewish,M,שיאל,155
Jewish,M,נירן,154
Jewish,M,אומרי,153
Jewish,M,אחיעד,152
Jewish,M,שאולי,152
Jewish,M,נצר,151
Jewish,M,קים,151
Jewish,M,תאיר,151
Jewish,M,גידי,149
Jewish,M,אנטוני,147
Jewish,M,ריין,146
Jewish,M,פיליפ,145
Jewish,M,כתריאל,145
Jewish,M,יהוידע,145
Jewish,M,הנרי,144
Jewish,M,נעים,143
Jewish,M,סימן,143
Jewish,M,טיראן,143
Jewish,M,פרוספר,142
Jewish,M,רהב,142
Jewish,M,עלאי,142
Jewish,M,אופרי,141
Jewish,M,יגיל,140
Jewish,M,רע,140
Jewish,M,אדריאן,140
Jewish,M,אברי,138
Jewish,M,שיראל,137
Jewish,M,גב,137
Jewish,M,יהונדב,137
Jewish,M,לירי,137
Jewish,M,צפניה,136
Jewish,M,גון,136
Jewish,M,שי-אל,136
Jewish,M,מוני,135
Jewish,M,דנאל,134
Jewish,M,יחיא,133
Jewish,M,דייויד,133
Jewish,M,זרח,132
Jewish,M,רשף,132
Jewish,M,אנדי,132
Jewish,M,ישורון,131
Jewish,M,שלם,130
Jewish,M,תימור,129
Jewish,M,רומן,129
Jewish,M,שנהב,128
Jewish,M,הרן,127
Jewish,M,נהר,127
Jewish,M,רימון,127
Jewish,M,אלדן,126
Jewish,M,סוף,126
Jewish,M,מנדי,126
Jewish,M,נתניאל,125
Jewish,M,תומאס,125
Jewish,M,אדמונד,124
Jewish,M,גלבוע,124
Jewish,M,שי-לי,124
Jewish,M,אביעזר,123
Jewish,M,פטריק,123
Jewish,M,לוריא,123
Jewish,M,יורי,122
Jewish,M,חזקיה,122
Jewish,M,לאל,122
Jewish,M,ליפא,121
Jewish,M,הארי,121
Jewish,M,מצליח,119
Jewish,M,יוראי,119
Jewish,M,סאני,119
Jewish,M,אוראן,119
Jewish,M,סלמן,118
Jewish,M,קסם,118
Jewish,M,אלירון,117
Jewish,M,ישעי,116
Jewish,M,רנה,116
Jewish,M,עדין,116
Jewish,M,אידן,115
Jewish,M,מילאן,115
Jewish,M,חגאי,114
Jewish,M,טים,114
Jewish,M,עמיהוד,112
Jewish,M,ויקי,112
Jewish,M,אור-אל,112
Jewish,M,יונדב,111
Jewish,M,זליג,110
Jewish,M,יתיר,110
Jewish,M,אביחיל,109
Jewish,M,ניקולס,109
Jewish,M,טוב,109
Jewish,M,אוליבר,108
Jewish,M,ויצמן,107
Jewish,M,תמר,107
Jewish,M,שריאל,107
Jewish,M,נעמן,107
Jewish,M,בן-אל,107
Jewish,M,אהוביה,107
Jewish,M,יקי,106
Jewish,M,נס,106
Jewish,M,ארטיום,106
Jewish,M,ליאן,106
Jewish,M,תיאו,106
Jewish,M,סיימון,105
Jewish,M,ראיין,105
Jewish,M,מיטב,104
Jewish,M,ג'ונתן,104
Jewish,M,אמור,104
Jewish,M,אוהב,103
Jewish,M,נוב,103
Jewish,M,כליל,103
Jewish,M,פול,102
Jewish,M,בנאל,102
Jewish,M,אבידור,101
Jewish,M,תומס,101
Jewish,M,לשם,101
Jewish,M,עקיבה,101
Jewish,M,לוקה,100
Jewish,M,גומא,100
Jewish,M,תור,100
Jewish,M,שמיר,99
Jewish,M,טהר,99
Jewish,M,ימין,98
Jewish,M,עמיצור,98
Jewish,M,לידר,98
Jewish,M,שושן,97
Jewish,M,אליק,97
Jewish,M,ריאן,97
Jewish,M,דקר,96
Jewish,M,אלידור,96
Jewish,M,יהלום,96
Jewish,M,צוק,95
Jewish,M,מגן,95
Jewish,M,ג'ורג',93
Jewish,M,יעד,93
Jewish,M,לירום,93
Jewish,M,מתיתיהו,93
Jewish,M,טימור,92
Jewish,M,לי-ים,92
Jewish,M,עזי,91
Jewish,M,גרי,91
Jewish,M,צביאל,91
Jewish,M,רובין,91
Jewish,M,לאור,91
Jewish,M,אתגר,90
Jewish,M,אשחר,90
Jewish,M,דרורי,89
Jewish,M,אידו,89
Jewish,M,רנאל,89
Jewish,M,בנג'מין,89
Jewish,M,תומי,89
Jewish,M,סולומון,88
Jewish,M,דומיניק,88
Jewish,M,אליעז,87
Jewish,M,יצהר,87
Jewish,M,אליהב,87
Jewish,M,בנציון,87
Jewish,M,יוסף-חיים,86
Jewish,M,רעם,86
Jewish,M,סלמון,86
Jewish,M,יואש,85
Jewish,M,ג'וני,85
Jewish,M,אלדור,85
Jewish,M,נסי,84
Jewish,M,ייטב,84
Jewish,M,אייזיק,84
Jewish,M,ליחי,83
Jewish,M,דובי,82
Jewish,M,אנטון,81
Jewish,M,דובער,81
Jewish,M,סטפן,81
Jewish,M,לורן,81
Jewish,M,ג'ון,81
Jewish,M,איזי,80
Jewish,M,אלרם,80
Jewish,M,טופז,80
Jewish,M,אורעד,80
Jewish,M,בנצי,79
Jewish,M,הדי,79
Jewish,M,סאם,79
Jewish,M,טמסגן,79
Jewish,M,נחל,77
Jewish,M,תהל,77
Jewish,M,ברוק,77
Jewish,M,איידן,77
Jewish,M,עטר,77
Jewish,M,אדמון,76
Jewish,M,אמית,76
Jewish,M,שבי,75
Jewish,M,מומי,75
Jewish,M,שמי,75
Jewish,M,אליאסף,75
Jewish,M,ברקאי,75
Jewish,M,גורי,75
Jewish,M,מורדי,74
Jewish,M,קווין,74
Jewish,M,נדיב,74
Jewish,M,אשכול,73
Jewish,M,דדי,73
Jewish,M,רודי,73
Jewish,M,ליהוא,73
Jewish,M,חוני,72
Jewish,M,ג'ק,72
Jewish,M,שובאל,72
Jewish,M,גלאור,72
Jewish,M,אוריון,71
Jewish,M,אלרון,71
Jewish,M,דעאל,71
Jewish,M,חנינא,71
Jewish,M,נגה,71
Jewish,M,אלארי,71
Jewish,M,דייב,70
Jewish,M,גילאור,70
Jewish,M,נוף,70
Jewish,M,אליאן,70
Jewish,M,ארמון,69
Jewish,M,שלמי,69
Jewish,M,לי-אור,69
Jewish,M,איטן,69
Jewish,M,אנדרי,68
Jewish,M,מודי,68
Jewish,M,מתיא,68
Jewish,M,מייקי,67
Jewish,M,תלם,67
Jewish,M,מולי,65
Jewish,M,צוריה,65
Jewish,M,אלראי,65
Jewish,M,ליב,65
Jewish,M,דובב,64
Jewish,M,ויטל,64
Jewish,M,דמיטרי,64
Jewish,M,ניקו,64
Jewish,M,קלוד,63
Jewish,M,שמר,63
Jewish,M,צבר,63
Jewish,M,רונלד,63
Jewish,M,ניקי,63
Jewish,M,בר אל,63
Jewish,M,יונס,63
Jewish,M,לוקאס,63
Jewish,M,מירן,63
Jewish,M,מושיק,62
Jewish,M,סלי,62
Jewish,M,מורד,62
Jewish,M,יוהד,62
Jewish,M,לייב,62
Jewish,M,איוב,62
Jewish,M,שמחוני,61
Jewish,M,ישועה,61
Jewish,M,ולדימיר,61
Jewish,M,זושא,61
Jewish,M,עתיר,61
Jewish,M,ז'ק,60
Jewish,M,אושריאל,60
Jewish,M,פתחיה,60
Jewish,M,קיריל,60
Jewish,M,יאלי,60
Jewish,M,מנואל,60
Jewish,M,אושיק,59
Jewish,M,אחי,59
Jewish,M,בירן,59
Jewish,M,לי-שי,59
Jewish,M,בר-אל,58
Jewish,M,יהוסף,58
Jewish,M,אדגר,57
Jewish,M,רועה,57
Jewish,M,נוח,57
Jewish,M,אל-חי,57
Jewish,M,בונים,57
Jewish,M,זכי,56
Jewish,M,יובב,56
Jewish,M,אורפז,56
Jewish,M,ריצ'רד,56
Jewish,M,אריאן,56
Jewish,M,זקי,54
Jewish,M,מוראל,54
Jewish,M,אליאם,54
Jewish,M,הרי,53
Jewish,M,אלידע,53
Jewish,M,עציון,52
Jewish,M,אלוני,52
Jewish,M,היליי,52
Jewish,M,שימעון,52
Jewish,M,יינון,52
Jewish,M,לי-און,52
Jewish,M,אור-חיים,52
Jewish,M,מתאו,52
Jewish,M,שיין,52
Jewish,M,זק,51
Jewish,M,ברנרד,51
Jewish,M,גליל,51
Jewish,M,נוהר,51
Jewish,M,אלעי,50
Jewish,M,ניתן,50
Jewish,M,פיטר,50
Jewish,M,אולי,50
Jewish,M,ליבר,49
Jewish,M,רצון,48
Jewish,M,ז'קי,48
Jewish,M,גאל,48
Jewish,M,טבע,48
Jewish,M,אלאורי,48
Jewish,M,נואל,48
Jewish,M,עמרן,47
Jewish,M,צ'רלי,47
Jewish,M,סלים,47
Jewish,M,ג'ושוע,47
Jewish,M,אורלב,46
Jewish,M,ג'וליאן,46
Jewish,M,לואי,46
Jewish,M,עמישב,45
Jewish,M,גורגי,44
Jewish,M,אנדריי,44
Jewish,M,עיברי,44
Jewish,M,ניאו,44
Jewish,M,בונם,43
Jewish,M,סיאל,43
Jewish,M,אילור,43
Jewish,M,חסד,43
Jewish,M,אברהם-אבי,42
Jewish,M,מתן-אל,42
Jewish,M,שדה,42
Jewish,M,חבר,42
Jewish,M,לאונרדו,42
Jewish,M,טנא,42
Jewish,M,אייבי,42
Jewish,M,שולי,41
Jewish,M,יצחק-צחי,41
Jewish,M,אלכסיי,41
Jewish,M,ליים,41
Jewish,M,יוליאן,41
Jewish,M,מילן,41
Jewish,M,זונדל,41
Jewish,M,שייקה,40
Jewish,M,הד,40
Jewish,M,תו,40
Jewish,M,ולדיסלב,40
Jewish,M,סרגיי,40
Jewish,M,אומר,40
Jewish,M,אלבי,40
Jewish,M,יבגני,39
Jewish,M,נהורי,39
Jewish,M,תיאודור,39
Jewish,M,ויטוריו,38
Jewish,M,מיילו,38
Jewish,M,אליוט,38
Jewish,M,סנדר,38
Jewish,M,שפריר,37
Jewish,M,ולרי,37
Jewish,M,אלרז,37
Jewish,M,יאסו,37
Jewish,M,לאונרד,36
Jewish,M,דיין,35
Jewish,M,נרקיס,35
Jewish,M,צחי-יצחק,35
Jewish,M,יעקב-קובי,35
Jewish,M,קוה,35
Jewish,M,רויאל,35
Jewish,M,ניגון,34
Jewish,M,צהל,33
Jewish,M,איתיי,33
Jewish,M,עתאי,33
Jewish,M,יחיאב,32
Jewish,M,יה-לי,32
Jewish,M,טובאל,32
Jewish,M,אבידע,31
Jewish,M,רוסלן,31
Jewish,M,נרייה,31
Jewish,M,רייאן,31
Jewish,M,בנו,31
Jewish,M,אסף-יוסף,30
Jewish,M,דניל,30
Jewish,M,אבי-אברהם,29
Jewish,M,אלירוי,29
Jewish,M,ריילי,29
Jewish,M,שלומיק,28
Jewish,M,חופי,28
Jewish,M,ארין,28
Jewish,M,לוקא,28
Jewish,M,שי-שלום,27
Jewish,M,עילאיי,27
Jewish,M,שמעון-שי,26
Jewish,M,מרדכי-מוטי,26
Jewish,M,כלב,26
Jewish,M,ברקת,26
Jewish,M,חשן,25
Jewish,M,אילאיי,25
Jewish,M,יוסף-יצחק,23
Jewish,M,גריגורי,23
Jewish,M,לבנון,23
Jewish,M,אתמר,23
Jewish,M,ג'יימי,23
Jewish,M,רבין,22
Jewish,M,אושן,22
Jewish,M,אילת,21
Jewish,M,שלתיאל,21
Jewish,M,מוטי-מרדכי,21
Jewish,M,בנייה,21
Jewish,M,שירז,20
Jewish,M,עשור,19
Jewish,M,אהרון-רוני,19
Jewish,M,אדור,19
Jewish,M,מתיאו,19
Jewish,M,תומא,19
Jewish,M,אמן,17
Jewish,M,לאיו,17
Jewish,M,ליו,17
Jewish,M,אדוורד,16
Jewish,M,רחמים-רמי,15
Jewish,M,שי-שמואל,14
Jewish,M,יהושע-שי,14
Jewish,M,ריבר,13
Jewish,M,דדו,12
Jewish,M,שמואל-שי,12
Jewish,M,רוגל,11
Jewish,M,נצחון,10
Jewish,M,בובי,10
Jewish,M,שי-יהושע,9
Jewish,M,יניב-משה,8
Muslim,F,פאטמה,15073
Muslim,F,מרים,14269
Muslim,F,מלאק,9270
Muslim,F,איה,8946
Muslim,F,נור,8429
Muslim,F,יסמין,7654
Muslim,F,אמל,7548
Muslim,F,אימאן,7382
Muslim,F,חלא,5836
Muslim,F,ליאן,5800
Muslim,F,אמנה,5620
Muslim,F,ג'נא,5595
Muslim,F,היבא,5210
Muslim,F,אלאא,5091
Muslim,F,אסיל,5052
Muslim,F,חנאן,5046
Muslim,F,שהד,4824
Muslim,F,לין,4812
Muslim,F,מונא,4679
Muslim,F,עדן,4597
Muslim,F,רים,4587
Muslim,F,אסמא,4502
Muslim,F,סארה,4431
Muslim,F,עביר,4341
Muslim,F,חנין,4089
Muslim,F,שאם,4064
Muslim,F,זינב,3995
Muslim,F,אסראא,3864
Muslim,F,עאישה,3797
Muslim,F,הדיל,3763
Muslim,F,ביאן,3732
Muslim,F,מנאל,3690
Muslim,F,שרה,3632
Muslim,F,אמירה,3465
Muslim,F,לילה,3459
Muslim,F,הודא,3456
Muslim,F,מרווה,3398
Muslim,F,רהף,3386
Muslim,F,דועאא,3288
Muslim,F,וופא,3274
Muslim,F,סמירה,3247
Muslim,F,ספא,3187
Muslim,F,סנא,3148
Muslim,F,איאת,3060
Muslim,F,נסרין,3030
Muslim,F,שירין,2964
Muslim,F,תאלא,2959
Muslim,F,דימא,2958
Muslim,F,אלין,2957
Muslim,F,רנא,2894
Muslim,F,ביסאן,2890
Muslim,F,נדין,2803
Muslim,F,לינא,2799
Muslim,F,מריה,2796
Muslim,F,זינה,2777
Muslim,F,אחלאם,2772
Muslim,F,סגא,2738
Muslim,F,מראם,2657
Muslim,F,נדא,2651
Muslim,F,ג'ורי,2629
Muslim,F,בראאה,2615
Muslim,F,מנאר,2606
Muslim,F,שימאא,2606
Muslim,F,רנין,2604
Muslim,F,נורה,2587
Muslim,F,אמאני,2585
Muslim,F,רואן,2576
Muslim,F,תסנים,2559
Muslim,F,סמאח,2529
Muslim,F,סברין,2522
Muslim,F,רגד,2519
Muslim,F,עליה,2497
Muslim,F,נאדיה,2478
Muslim,F,סמר,2439
Muslim,F,רימא,2370
Muslim,F,מהא,2364
Muslim,F,מיאר,2358
Muslim,F,רשא,2345
Muslim,F,אמינה,2332
Muslim,F,הנא,2317
Muslim,F,ריתאל,2298
Muslim,F,רזאן,2288
Muslim,F,גזל,2280
Muslim,F,סועאד,2279
Muslim,F,יוסרא,2274
Muslim,F,סיהאם,2256
Muslim,F,רואה,2230
Muslim,F,מייס,2220
Muslim,F,רימאס,2195
Muslim,F,פרח,2167
Muslim,F,למא,2146
Muslim,F,אינס,2122
Muslim,F,יארא,2097
Muslim,F,רהאם,2084
Muslim,F,סחר,2077
Muslim,F,אסלאם,2063
Muslim,F,מאי,2005
Muslim,F,דוניא,1992
Muslim,F,דלאל,1956
Muslim,F,סואר,1951
Muslim,F,אנוור,1950
Muslim,F,ראניה,1941
Muslim,F,נואל,1934
Muslim,F,נרמין,1933
Muslim,F,למאר,1927
Muslim,F,לנא,1920
Muslim,F,סונדוס,1915
Muslim,F,עולא,1902
Muslim,F,חדיגה,1822
Muslim,F,סירין,1814
Muslim,F,סלמא,1787
Muslim,F,היאם,1776
Muslim,F,פידא,1769
Muslim,F,אבתיסאם,1763
Muslim,F,דינא,1757
Muslim,F,ערין,1751
Muslim,F,סוהא,1749
Muslim,F,מירא,1744
Muslim,F,אריג',1658
Muslim,F,מיראל,1651
Muslim,F,גידאא,1615
Muslim,F,סילין,1593
Muslim,F,רולא,1591
Muslim,F,סוזאן,1584
Muslim,F,פתחיה,1580
Muslim,F,תאלין,1556
Muslim,F,סלאם,1552
Muslim,F,עפאף,1509
Muslim,F,עאידה,1492
Muslim,F,תמאם,1483
Muslim,F,רובה,1473
Muslim,F,רחמה,1456
Muslim,F,ראמא,1436
Muslim,F,תולין,1430
Muslim,F,ריאן,1426
Muslim,F,דיאנה,1417
Muslim,F,ג'מילה,1410
Muslim,F,מרח,1398
Muslim,F,דאניה,1393
Muslim,F,נעמה,1391
Muslim,F,אלהאם,1376
Muslim,F,סאמיה,1373
Muslim,F,סמא,1371
Muslim,F,גדיר,1368
Muslim,F,לובנה,1360
Muslim,F,קמר,1350
Muslim,F,נוהא,1348
Muslim,F,שורוק,1346
Muslim,F,רפיף,1338
Muslim,F,בושרא,1325
Muslim,F,גמילה,1292
Muslim,F,שדא,1290
Muslim,F,גורי,1283
Muslim,F,האלה,1280
Muslim,F,מייסון,1274
Muslim,F,היא,1253
Muslim,F,רוואן,1238
Muslim,F,דארין,1236
Muslim,F,מילא,1229
Muslim,F,תגריד,1223
Muslim,F,רסמיה,1201
Muslim,F,סוג'וד,1195
Muslim,F,חלימה,1187
Muslim,F,סאלי,1185
Muslim,F,שמס,1185
Muslim,F,דנה,1157
Muslim,F,הנאדי,1150
Muslim,F,סובחיה,1143
Muslim,F,למיס,1141
Muslim,F,פאיזה,1140
Muslim,F,דוחא,1138
Muslim,F,סדין,1137
Muslim,F,ניבין,1113
Muslim,F,סימה,1088
Muslim,F,סילא,1069
Muslim,F,סומיה,1067
Muslim,F,אילין,1066
Muslim,F,נגם,1063
Muslim,F,שאדיה,1057
Muslim,F,דליה,1057
Muslim,F,כאמלה,1049
Muslim,F,אלמא,1033
Muslim,F,זהרה,1029
Muslim,F,סמאהר,1021
Muslim,F,ולאא,1021
Muslim,F,סוהיר,1007
Muslim,F,בסמה,1000
Muslim,F,ריתאג',1000
Muslim,F,חמאדה,997
Muslim,F,סבאח,979
Muslim,F,ראידה,970
Muslim,F,סלוא,968
Muslim,F,אסמהאן,965
Muslim,F,פאתנה,964
Muslim,F,חיאת,962
Muslim,F,סאוסן,961
Muslim,F,סלמה,957
Muslim,F,נאיפה,949
Muslim,F,פאתן,948
Muslim,F,הנד,946
Muslim,F,סבא,942
Muslim,F,רוקיה,941
Muslim,F,תהאני,932
Muslim,F,סבחה,923
Muslim,F,נאיא,920
Muslim,F,רואיה,900
Muslim,F,רנים,892
Muslim,F,עזיזה,886
Muslim,F,לטיפה,870
Muslim,F,ח'דיג'ה,866
Muslim,F,מאסה,854
Muslim,F,תימאא,854
Muslim,F,מייסם,843
Muslim,F,מאיה,842
Muslim,F,נג'אח,840
Muslim,F,יקין,835
Muslim,F,אפנאן,833
Muslim,F,פריאל,830
Muslim,F,לארא,827
Muslim,F,נעימה,826
Muslim,F,רנדה,813
Muslim,F,נרימאן,804
Muslim,F,תחריר,804
Muslim,F,סמיחה,799
Muslim,F,גינא,799
Muslim,F,נבילה,798
Muslim,F,תלין,798
Muslim,F,ועד,790
Muslim,F,נגאח,787
Muslim,F,אסאלה,767
Muslim,F,סלסביל,763
Muslim,F,חתאם,760
Muslim,F,הייא,759
Muslim,F,נאי,759
Muslim,F,סמיה,753
Muslim,F,עאטף,748
Muslim,F,סוהאד,746
Muslim,F,באסמה,740
Muslim,F,חדרה,736
Muslim,F,ליליאן,735
Muslim,F,ודאד,732
Muslim,F,ביילסאן,728
Muslim,F,לארין,723
Muslim,F,אומימה,712
Muslim,F,אנעאם,702
Muslim,F,סדיל,701
Muslim,F,אחלאס,700
Muslim,F,חולוד,697
Muslim,F,יומנא,695
Muslim,F,ליאלי,694
Muslim,F,פאדיה,689
Muslim,F,לור,687
Muslim,F,סוהילה,677
Muslim,F,נהלה,676
Muslim,F,שרוק,668
Muslim,F,מסק,668
Muslim,F,ורדה,665
Muslim,F,חיתאם,664
Muslim,F,עיישה,660
Muslim,F,וולאא,650
Muslim,F,תאליה,650
Muslim,F,מיסא,649
Muslim,F,ג'נאת,648
Muslim,F,רחאב,646
Muslim,F,פאוזיה,642
Muslim,F,מונירה,642
Muslim,F,מיאדה,642
Muslim,F,גזאלה,641
Muslim,F,ורוד,638
Muslim,F,נוראן,625
Muslim,F,ראיה,622
Muslim,F,ג'ואן,622
Muslim,F,עידה,616
Muslim,F,לורין,610
Muslim,F,ראנה,609
Muslim,F,רוזאן,609
Muslim,F,ריתאג,609
Muslim,F,סיבא,608
Muslim,F,מינא,604
Muslim,F,מרוות,598
Muslim,F,נדאא,594
Muslim,F,רסיל,593
Muslim,F,אבראר,590
Muslim,F,תאליא,587
Muslim,F,לינדה,582
Muslim,F,ג'יהאן,580
Muslim,F,רוסול,580
Muslim,F,נאילה,577
Muslim,F,אנתסאר,562
Muslim,F,ליאל,562
Muslim,F,רינה,559
Muslim,F,נסרה,552
Muslim,F,היפא,551
Muslim,F,לוגין,551
Muslim,F,אזהאר,548
Muslim,F,ראויה,547
Muslim,F,אח'לאס,541
Muslim,F,סידרא,537
Muslim,F,כרמל,532
Muslim,F,מריאנה,530
Muslim,F,מונתהא,526
Muslim,F,אילול,525
Muslim,F,לוטפיה,523
Muslim,F,בתול,523
Muslim,F,אסיה,520
Muslim,F,רודינה,517
Muslim,F,נאדרה,516
Muslim,F,סעדה,515
Muslim,F,נאדיא,512
Muslim,F,רוז,510
Muslim,F,אילאף,508
Muslim,F,פירוז,504
Muslim,F,איאן,504
Muslim,F,ח'תאם,503
Muslim,F,ליא,503
Muslim,F,ג'זל,493
Muslim,F,נורהאן,491
Muslim,F,עבלה,489
Muslim,F,חור,488
Muslim,F,אסיא,486
Muslim,F,סלאמה,483
Muslim,F,מיסאא,483
Muslim,F,מאגדה,482
Muslim,F,ארין,478
Muslim,F,נהאיה,477
Muslim,F,נידא,477
Muslim,F,ג'יהאד,473
Muslim,F,קיאן,473
Muslim,F,פהימה,470
Muslim,F,מליחה,469
Muslim,F,ולא,467
Muslim,F,חסנה,465
Muslim,F,רתיל,464
Muslim,F,ג'ומאנה,463
Muslim,F,ראועה,463
Muslim,F,ג'נה,463
Muslim,F,בותינה,461
Muslim,F,ניבאל,459
Muslim,F,הלא,458
Muslim,F,חוריה,455
Muslim,F,סיראג',454
Muslim,F,כפאיה,445
Muslim,F,רבאב,445
Muslim,F,ח'ולוד,442
Muslim,F,רגדה,441
Muslim,F,אנשראח,440
Muslim,F,ג'וד,439
Muslim,F,תיא,436
Muslim,F,ודחה,435
Muslim,F,הזאר,435
Muslim,F,זכיה,434
Muslim,F,שאדן,434
Muslim,F,ג'ינא,434
Muslim,F,ח'אלדיה,433
Muslim,F,לונא,433
Muslim,F,נאורס,431
Muslim,F,סלימה,430
Muslim,F,סג'וד,430
Muslim,F,ראמה,429
Muslim,F,כאותר,422
Muslim,F,חלוד,420
Muslim,F,פדוא,419
Muslim,F,נאיה,419
Muslim,F,הניה,415
Muslim,F,ג'נאן,415
Muslim,F,גיהאן,414
Muslim,F,חוסניה,412
Muslim,F,וועד,409
Muslim,F,מאג'דה,407
Muslim,F,ויאם,407
Muslim,F,אנהאר,404
Muslim,F,שירז,401
Muslim,F,בלסם,400
Muslim,F,וורוד,399
Muslim,F,רמאח,398
Muslim,F,רינאד,398
Muslim,F,עהד,398
Muslim,F,דאנה,398
Muslim,F,נבאא,398
Muslim,F,רסמייה,397
Muslim,F,נבא,393
Muslim,F,נג'ם,389
Muslim,F,נאהד,388
Muslim,F,איח'לאס,385
Muslim,F,סגוד,385
Muslim,F,ראבעה,383
Muslim,F,באנה,383
Muslim,F,ניל,383
Muslim,F,ראודה,382
Muslim,F,שריהאן,382
Muslim,F,אנגאם,382
Muslim,F,גראם,382
Muslim,F,בסמלה,382
Muslim,F,נאנסי,378
Muslim,F,לוג'ין,376
Muslim,F,פרידה,372
Muslim,F,ותין,372
Muslim,F,רנד,371
Muslim,F,יפה,368
Muslim,F,אולפת,367
Muslim,F,פרדוס,367
Muslim,F,גנאת,366
Muslim,F,נג'מה,365
Muslim,F,ח'יתאם,363
Muslim,F,כפאח,363
Muslim,F,גוד,363
Muslim,F,מייסר,362
Muslim,F,זהור,362
Muslim,F,גומאנה,362
Muslim,F,מדלין,362
Muslim,F,אכראם,358
Muslim,F,דעאא,357
Muslim,F,אזדהאר,354
Muslim,F,טיבה,354
Muslim,F,סאלחה,351
Muslim,F,ופיקה,351
Muslim,F,עואטף,351
Muslim,F,נדיה,350
Muslim,F,מאס,349
Muslim,F,ספיה,348
Muslim,F,ריחאב,348
Muslim,F,נג'וא,348
Muslim,F,סאידה,348
Muslim,F,ארוא,348
Muslim,F,דיאלא,348
Muslim,F,אלמה,347
Muslim,F,עפיפה,344
Muslim,F,כרימה,343
Muslim,F,ניהאיה,343
Muslim,F,סאהר,342
Muslim,F,שהירה,341
Muslim,F,גנאן,341
Muslim,F,נזמיה,339
Muslim,F,סמייה,338
Muslim,F,ח'אולה,337
Muslim,F,מוניה,336
Muslim,F,אניסה,334
Muslim,F,מינה,334
Muslim,F,לביבה,333
Muslim,F,אעתדאל,333
Muslim,F,מג'ד,333
Muslim,F,אדיאן,330
Muslim,F,ג'ולאן,328
Muslim,F,מירנא,328
Muslim,F,סדן,323
Muslim,F,נרג'ס,322
Muslim,F,סוסן,321
Muslim,F,רחיק,321
Muslim,F,האג'ר,320
Muslim,F,הינד,319
Muslim,F,איבתסאם,318
Muslim,F,סאג'דה,318
Muslim,F,דניא,318
Muslim,F,אתאר,317
Muslim,F,עיטאף,316
